pid,visit,model,r2,mse
33,0,NearestNeighbors_n_neighbors5_weightsdistance_metriceuclidean,-0.8980245008185699,0.12896231851900933
21,0,NearestNeighbors_n_neighbors5_weightsdistance_metricmanhattan,-2.1129075274412323,0.0788183164247878
27,0,NearestNeighbors_n_neighbors5_weightsdistance_metricmanhattan,-2.3298269991385854,0.05084094656927828
28,0,NearestNeighbors_n_neighbors5_weightsdistance_metricmanhattan,-3.096371742096321,0.10789816012440574
32,0,NearestNeighbors_n_neighbors5_weightsdistance_metricmanhattan,-5.393350391528694,0.07655467004140362
33,0,NearestNeighbors_n_neighbors5_weightsdistance_metricmanhattan,-0.8955622819934426,0.12879502170684878
21,0,NearestNeighbors_n_neighbors7_weightsuniform_metricminkowski,-0.5652877710220672,0.03963283385217655
27,0,NearestNeighbors_n_neighbors7_weightsuniform_metricminkowski,-1.7523122026634028,0.04202325156045107
28,0,NearestNeighbors_n_neighbors7_weightsuniform_metricminkowski,-1.9898343071479725,0.07875203744399527
32,0,NearestNeighbors_n_neighbors7_weightsuniform_metricminkowski,-4.000320200755485,0.059874375660282184
33,0,NearestNeighbors_n_neighbors7_weightsuniform_metricminkowski,-0.7091235239596521,0.11612733776100255
21,0,NearestNeighbors_n_neighbors7_weightsuniform_metriceuclidean,-0.5652877710220672,0.03963283385217655
27,0,NearestNeighbors_n_neighbors7_weightsuniform_metriceuclidean,-1.7523122026634028,0.04202325156045107
28,0,NearestNeighbors_n_neighbors7_weightsuniform_metriceuclidean,-1.9898343071479725,0.07875203744399527
32,0,NearestNeighbors_n_neighbors7_weightsuniform_metriceuclidean,-4.000320200755485,0.059874375660282184
33,0,NearestNeighbors_n_neighbors7_weightsuniform_metriceuclidean,-0.7091235239596521,0.11612733776100255
21,0,NearestNeighbors_n_neighbors7_weightsuniform_metricmanhattan,-0.722345358320579,0.04360950662625771
27,0,NearestNeighbors_n_neighbors7_weightsuniform_metricmanhattan,-1.5911966563771123,0.03956328385572034
28,0,NearestNeighbors_n_neighbors7_weightsuniform_metricmanhattan,-1.7462471360839,0.07233596750638943
32,0,NearestNeighbors_n_neighbors7_weightsuniform_metricmanhattan,-5.381447914365341,0.07641214849071196
33,0,NearestNeighbors_n_neighbors7_weightsuniform_metricmanhattan,-0.6920747514939631,0.11496894953991792
21,0,NearestNeighbors_n_neighbors7_weightsdistance_metricminkowski,-1.12734212357199,0.05386395938889406
27,0,NearestNeighbors_n_neighbors7_weightsdistance_metricminkowski,-1.8306689264109912,0.04321962903184085
28,0,NearestNeighbors_n_neighbors7_weightsdistance_metricminkowski,-2.7580668695704667,0.09898723220945506
32,0,NearestNeighbors_n_neighbors7_weightsdistance_metricminkowski,-3.9681666578375268,0.05948936565488534
33,0,NearestNeighbors_n_neighbors7_weightsdistance_metricminkowski,-0.7797538792336483,0.12092635609297221
21,0,NearestNeighbors_n_neighbors7_weightsdistance_metriceuclidean,-1.12734212357199,0.05386395938889406
27,0,NearestNeighbors_n_neighbors7_weightsdistance_metriceuclidean,-1.8306689264109912,0.04321962903184085
28,0,NearestNeighbors_n_neighbors7_weightsdistance_metriceuclidean,-2.7580668695704667,0.09898723220945506
32,0,NearestNeighbors_n_neighbors7_weightsdistance_metriceuclidean,-3.9681666578375268,0.05948936565488534
33,0,NearestNeighbors_n_neighbors7_weightsdistance_metriceuclidean,-0.7797538792336483,0.12092635609297221
21,0,NearestNeighbors_n_neighbors7_weightsdistance_metricmanhattan,-1.1659178029092048,0.054840689366736015
27,0,NearestNeighbors_n_neighbors7_weightsdistance_metricmanhattan,-1.7212729394491375,0.0415493333890162
28,0,NearestNeighbors_n_neighbors7_weightsdistance_metricmanhattan,-2.4923426176091477,0.09198807302855809
32,0,NearestNeighbors_n_neighbors7_weightsdistance_metricmanhattan,-4.239256158797712,0.06273542070063945
33,0,NearestNeighbors_n_neighbors7_weightsdistance_metricmanhattan,-0.7233854167162512,0.11709636990761989
21,0,NearestNeighbors_n_neighbors9_weightsuniform_metricminkowski,-0.5289402397331535,0.03871252022347575
27,0,NearestNeighbors_n_neighbors9_weightsuniform_metricminkowski,-1.598707143506267,0.039677956562422935
28,0,NearestNeighbors_n_neighbors9_weightsuniform_metricminkowski,-1.674043781843607,0.07043413594230596
32,0,NearestNeighbors_n_neighbors9_weightsuniform_metricminkowski,-3.762653285274663,0.0570285262730031
33,0,NearestNeighbors_n_neighbors9_weightsuniform_metricminkowski,-0.49205405148200043,0.10137843307703076
21,0,NearestNeighbors_n_neighbors9_weightsuniform_metriceuclidean,-0.5289402397331535,0.03871252022347575
27,0,NearestNeighbors_n_neighbors9_weightsuniform_metriceuclidean,-1.598707143506267,0.039677956562422935
28,0,NearestNeighbors_n_neighbors9_weightsuniform_metriceuclidean,-1.674043781843607,0.07043413594230596
32,0,NearestNeighbors_n_neighbors9_weightsuniform_metriceuclidean,-3.762653285274663,0.0570285262730031
33,0,NearestNeighbors_n_neighbors9_weightsuniform_metriceuclidean,-0.49205405148200043,0.10137843307703076
21,0,NearestNeighbors_n_neighbors9_weightsuniform_metricmanhattan,-0.30143306876245646,0.032952075355646246
27,0,NearestNeighbors_n_neighbors9_weightsuniform_metricmanhattan,-1.3578077537365107,0.035999821630180416
28,0,NearestNeighbors_n_neighbors9_weightsuniform_metricmanhattan,-1.3604584219703484,0.06217431835188411
32,0,NearestNeighbors_n_neighbors9_weightsuniform_metricmanhattan,-3.713646295448486,0.056441711268958195
33,0,NearestNeighbors_n_neighbors9_weightsuniform_metricmanhattan,-0.48706184747186465,0.10103923503011969
21,0,NearestNeighbors_n_neighbors9_weightsdistance_metricminkowski,-0.8423414351928302,0.046647787935058596
27,0,NearestNeighbors_n_neighbors9_weightsdistance_metricminkowski,-1.6945495524054648,0.04114131150283743
28,0,NearestNeighbors_n_neighbors9_weightsdistance_metricminkowski,-2.3073489476058513,0.08711535202453068
32,0,NearestNeighbors_n_neighbors9_weightsdistance_metricminkowski,-3.6964826618185764,0.056236192060908796
33,0,NearestNeighbors_n_neighbors9_weightsdistance_metricminkowski,-0.59744280545011,0.10853912992351263
21,0,NearestNeighbors_n_neighbors9_weightsdistance_metriceuclidean,-0.8423414351928302,0.046647787935058596
27,0,NearestNeighbors_n_neighbors9_weightsdistance_metriceuclidean,-1.6945495524054648,0.04114131150283743
28,0,NearestNeighbors_n_neighbors9_weightsdistance_metriceuclidean,-2.3073489476058513,0.08711535202453068
32,0,NearestNeighbors_n_neighbors9_weightsdistance_metriceuclidean,-3.6964826618185764,0.056236192060908796
33,0,NearestNeighbors_n_neighbors9_weightsdistance_metriceuclidean,-0.59744280545011,0.10853912992351263
21,0,NearestNeighbors_n_neighbors9_weightsdistance_metricmanhattan,-0.6602444579448945,0.04203712184677848
27,0,NearestNeighbors_n_neighbors9_weightsdistance_metricmanhattan,-1.5480637555925534,0.038904715856622175
28,0,NearestNeighbors_n_neighbors9_weightsdistance_metricmanhattan,-2.070830967091156,0.08088548409735474
32,0,NearestNeighbors_n_neighbors9_weightsdistance_metricmanhattan,-3.4046735080313653,0.052742037648092446
33,0,NearestNeighbors_n_neighbors9_weightsdistance_metricmanhattan,-0.6050360436957014,0.10905505667197997
21,0,NearestNeighbors_n_neighbors11_weightsuniform_metricminkowski,-0.5074308353066164,0.038167905573263806
27,0,NearestNeighbors_n_neighbors11_weightsuniform_metricminkowski,-1.4458708655382675,0.03734439958062521
28,0,NearestNeighbors_n_neighbors11_weightsuniform_metricminkowski,-1.3169202162765048,0.06102752490020396
32,0,NearestNeighbors_n_neighbors11_weightsuniform_metricminkowski,-3.040309069681082,0.048379098399574626
33,0,NearestNeighbors_n_neighbors11_weightsuniform_metricminkowski,-0.3547741062506511,0.09205087170173652
21,0,NearestNeighbors_n_neighbors11_weightsuniform_metriceuclidean,-0.5074308353066164,0.038167905573263806
27,0,NearestNeighbors_n_neighbors11_weightsuniform_metriceuclidean,-1.4458708655382675,0.03734439958062521
28,0,NearestNeighbors_n_neighbors11_weightsuniform_metriceuclidean,-1.3169202162765048,0.06102752490020396
32,0,NearestNeighbors_n_neighbors11_weightsuniform_metriceuclidean,-3.040309069681082,0.048379098399574626
33,0,NearestNeighbors_n_neighbors11_weightsuniform_metriceuclidean,-0.3547741062506511,0.09205087170173652
21,0,NearestNeighbors_n_neighbors11_weightsuniform_metricmanhattan,-0.6060411760002287,0.040664703491939534
27,0,NearestNeighbors_n_neighbors11_weightsuniform_metricmanhattan,-1.4631455239961002,0.037608155021338616
28,0,NearestNeighbors_n_neighbors11_weightsuniform_metricmanhattan,-1.0529254202137546,0.054073919473023785
32,0,NearestNeighbors_n_neighbors11_weightsuniform_metricmanhattan,-2.8847151977770413,0.04651600052527993
33,0,NearestNeighbors_n_neighbors11_weightsuniform_metricmanhattan,-0.3015584484983189,0.08843510457001873
21,0,NearestNeighbors_n_neighbors11_weightsdistance_metricminkowski,-0.6299561641485887,0.041270227133922525
27,0,NearestNeighbors_n_neighbors11_weightsdistance_metricminkowski,-1.5417461155805197,0.038808255950933734
28,0,NearestNeighbors_n_neighbors11_weightsdistance_metricminkowski,-2.0095785853660386,0.0792721004233438
32,0,NearestNeighbors_n_neighbors11_weightsdistance_metricminkowski,-3.0838906839950395,0.048900949369622734
33,0,NearestNeighbors_n_neighbors11_weightsdistance_metricminkowski,-0.4726963140714242,0.10006316096295982
21,0,NearestNeighbors_n_neighbors11_weightsdistance_metriceuclidean,-0.6299561641485887,0.041270227133922525
27,0,NearestNeighbors_n_neighbors11_weightsdistance_metriceuclidean,-1.5417461155805197,0.038808255950933734
28,0,NearestNeighbors_n_neighbors11_weightsdistance_metriceuclidean,-2.0095785853660386,0.0792721004233438
32,0,NearestNeighbors_n_neighbors11_weightsdistance_metriceuclidean,-3.0838906839950395,0.048900949369622734
33,0,NearestNeighbors_n_neighbors11_weightsdistance_metriceuclidean,-0.4726963140714242,0.10006316096295982
21,0,NearestNeighbors_n_neighbors11_weightsdistance_metricmanhattan,-0.6966623651715722,0.042959217382870514
27,0,NearestNeighbors_n_neighbors11_weightsdistance_metricmanhattan,-1.5407910774346454,0.0387936740992764
28,0,NearestNeighbors_n_neighbors11_weightsdistance_metricmanhattan,-1.7612832319085365,0.07273201727361643
32,0,NearestNeighbors_n_neighbors11_weightsdistance_metricmanhattan,-2.8593703746769865,0.04621251886842388
33,0,NearestNeighbors_n_neighbors11_weightsdistance_metricmanhattan,-0.4385833947205646,0.09774533989740375
21,0,NearestNeighbors_n_neighbors13_weightsuniform_metricminkowski,-0.5137823582716732,0.03832872511011997
27,0,NearestNeighbors_n_neighbors13_weightsuniform_metricminkowski,-1.0366759483174253,0.031096670515953984
28,0,NearestNeighbors_n_neighbors13_weightsuniform_metricminkowski,-1.1315952738066306,0.056146078201368056
32,0,NearestNeighbors_n_neighbors13_weightsuniform_metricminkowski,-2.7170340756508575,0.04450816860767516
33,0,NearestNeighbors_n_neighbors13_weightsuniform_metricminkowski,-0.2070903917938265,0.08201642050490658
21,0,NearestNeighbors_n_neighbors13_weightsuniform_metriceuclidean,-0.5137823582716732,0.03832872511011997
27,0,NearestNeighbors_n_neighbors13_weightsuniform_metriceuclidean,-1.0366759483174253,0.031096670515953984
28,0,NearestNeighbors_n_neighbors13_weightsuniform_metriceuclidean,-1.1315952738066306,0.056146078201368056
32,0,NearestNeighbors_n_neighbors13_weightsuniform_metriceuclidean,-2.7170340756508575,0.04450816860767516
33,0,NearestNeighbors_n_neighbors13_weightsuniform_metriceuclidean,-0.2070903917938265,0.08201642050490658
21,0,NearestNeighbors_n_neighbors13_weightsuniform_metricmanhattan,-0.7219867287904962,0.043600426184409645
27,0,NearestNeighbors_n_neighbors13_weightsuniform_metricmanhattan,-1.1622250899014195,0.0330135980922941
28,0,NearestNeighbors_n_neighbors13_weightsuniform_metricmanhattan,-0.8926082876700494,0.04985117682979043
32,0,NearestNeighbors_n_neighbors13_weightsuniform_metricmanhattan,-2.393966065911013,0.04063971726808682
33,0,NearestNeighbors_n_neighbors13_weightsuniform_metricmanhattan,-0.20808425446782164,0.08208394905086193
21,0,NearestNeighbors_n_neighbors13_weightsdistance_metricminkowski,-0.5564093678706463,0.039408034116634544
27,0,NearestNeighbors_n_neighbors13_weightsdistance_metricminkowski,-1.2614722467354058,0.03452893789795212
28,0,NearestNeighbors_n_neighbors13_weightsdistance_metricminkowski,-1.77157464072926,0.07300309229970181
32,0,NearestNeighbors_n_neighbors13_weightsdistance_metricminkowski,-2.7441581976300866,0.04483295578202338
33,0,NearestNeighbors_n_neighbors13_weightsdistance_metricminkowski,-0.3608396028545018,0.09246299520418046
21,0,NearestNeighbors_n_neighbors13_weightsdistance_metriceuclidean,-0.5564093678706463,0.039408034116634544
27,0,NearestNeighbors_n_neighbors13_weightsdistance_metriceuclidean,-1.2614722467354058,0.03452893789795212
28,0,NearestNeighbors_n_neighbors13_weightsdistance_metriceuclidean,-1.77157464072926,0.07300309229970181
32,0,NearestNeighbors_n_neighbors13_weightsdistance_metriceuclidean,-2.7441581976300866,0.04483295578202338
33,0,NearestNeighbors_n_neighbors13_weightsdistance_metriceuclidean,-0.3608396028545018,0.09246299520418046
21,0,NearestNeighbors_n_neighbors13_weightsdistance_metricmanhattan,-0.7343965279821791,0.043914640298011065
27,0,NearestNeighbors_n_neighbors13_weightsdistance_metricmanhattan,-1.3549771233638315,0.03595660258980024
28,0,NearestNeighbors_n_neighbors13_weightsdistance_metricmanhattan,-1.5477161300532472,0.06710667396883747
32,0,NearestNeighbors_n_neighbors13_weightsdistance_metricmanhattan,-2.532410777661272,0.04229746924130288
33,0,NearestNeighbors_n_neighbors13_weightsdistance_metricmanhattan,-0.3620095607429499,0.09254248863632468
21,0,NearestNeighbors_n_neighbors15_weightsuniform_metricminkowski,-0.6475348396380578,0.04171531636154778
27,0,NearestNeighbors_n_neighbors15_weightsuniform_metricminkowski,-0.9633349900568509,0.029976875481187874
28,0,NearestNeighbors_n_neighbors15_weightsuniform_metricminkowski,-0.8851434672496352,0.04965455395478504
32,0,NearestNeighbors_n_neighbors15_weightsuniform_metricminkowski,-2.441083085232313,0.04120390156060674
33,0,NearestNeighbors_n_neighbors15_weightsuniform_metricminkowski,-0.21680182374168377,0.08267626908936644
21,0,NearestNeighbors_n_neighbors15_weightsuniform_metriceuclidean,-0.6475348396380578,0.04171531636154778
27,0,NearestNeighbors_n_neighbors15_weightsuniform_metriceuclidean,-0.9633349900568509,0.029976875481187874
28,0,NearestNeighbors_n_neighbors15_weightsuniform_metriceuclidean,-0.8851434672496352,0.04965455395478504
32,0,NearestNeighbors_n_neighbors15_weightsuniform_metriceuclidean,-2.441083085232313,0.04120390156060674
33,0,NearestNeighbors_n_neighbors15_weightsuniform_metriceuclidean,-0.21680182374168377,0.08267626908936644
21,0,NearestNeighbors_n_neighbors15_weightsuniform_metricmanhattan,-0.5709828415635398,0.039777032119565583
27,0,NearestNeighbors_n_neighbors15_weightsuniform_metricmanhattan,-0.8916936061537672,0.028883030133634358
28,0,NearestNeighbors_n_neighbors15_weightsuniform_metricmanhattan,-0.9507313030499214,0.05138213320172393
32,0,NearestNeighbors_n_neighbors15_weightsuniform_metricmanhattan,-2.104130458051004,0.03716919430795429
33,0,NearestNeighbors_n_neighbors15_weightsuniform_metricmanhattan,-0.22823424249445412,0.08345305106873584
21,0,NearestNeighbors_n_neighbors15_weightsdistance_metricminkowski,-0.5957147261597486,0.04040323944782747
27,0,NearestNeighbors_n_neighbors15_weightsdistance_metricminkowski,-1.1995638409191445,0.03358369901523899
28,0,NearestNeighbors_n_neighbors15_weightsdistance_metricminkowski,-1.5225197960381842,0.06644300420123136
32,0,NearestNeighbors_n_neighbors15_weightsdistance_metricminkowski,-2.4616149111097436,0.04144975186743131
33,0,NearestNeighbors_n_neighbors15_weightsdistance_metricminkowski,-0.318807843657535,0.08960712421034671
21,0,NearestNeighbors_n_neighbors15_weightsdistance_metriceuclidean,-0.5957147261597486,0.04040323944782747
27,0,NearestNeighbors_n_neighbors15_weightsdistance_metriceuclidean,-1.1995638409191445,0.03358369901523899
28,0,NearestNeighbors_n_neighbors15_weightsdistance_metriceuclidean,-1.5225197960381842,0.06644300420123136
32,0,NearestNeighbors_n_neighbors15_weightsdistance_metriceuclidean,-2.4616149111097436,0.04144975186743131
33,0,NearestNeighbors_n_neighbors15_weightsdistance_metriceuclidean,-0.318807843657535,0.08960712421034671
21,0,NearestNeighbors_n_neighbors15_weightsdistance_metricmanhattan,-0.5857580984727087,0.040151139240981314
27,0,NearestNeighbors_n_neighbors15_weightsdistance_metricmanhattan,-1.1702455771191946,0.03313605765617054
28,0,NearestNeighbors_n_neighbors15_weightsdistance_metricmanhattan,-1.4652087202625048,0.06493343426464605
32,0,NearestNeighbors_n_neighbors15_weightsdistance_metricmanhattan,-2.06075433755461,0.03664980394313438
33,0,NearestNeighbors_n_neighbors15_weightsdistance_metricmanhattan,-0.33723310470111345,0.09085903870485039
21,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter200",0.12164840132724974,0.022239720783904345
27,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter200",-0.28009130444390506,0.019544875343333618
28,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter200",-0.6877098204475052,0.04445416478656471
32,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter200",-0.38249221956679436,0.01655411157254553
33,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter200",0.11497773410369161,0.06013332457073751
21,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter500",0.0010001183640296896,0.025294515845715553
27,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter500",-0.038570185070726515,0.015857247629166897
28,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter500",-0.24903909931821389,0.03289960707299285
32,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter500",-0.7495835321619162,0.0209497027086143
33,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter500",0.12910232611409844,0.05917362139882821
21,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter1000",0.10268508941627741,0.022719868782354383
27,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter1000",-0.12733528089472457,0.017212543713669856
28,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter1000",-0.15650572434657706,0.030462284110591997
32,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter1000",-0.7092033616642861,0.020466186173565992
33,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.001_max_iter1000",0.18759771134879533,0.055199120279756396
21,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter200",0.13013186357618844,0.02202492088830185
27,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter200",-1.2243044585236862,0.03396144729406815
28,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter200",-1.4918237579686733,0.06563447259342518
32,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter200",-2.1658798048427657,0.037908587674408786
33,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter200",-0.4382665969888948,0.09772381490130382
21,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter500",-0.02790206871708434,0.0260263145601477
27,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter500",-2.169658932506183,0.04839544531054347
28,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter500",-1.973590940623088,0.07832418824655782
32,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter500",-1.4039618185683125,0.028785299184677697
33,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter500",-0.9629093055171831,0.13337095225739234
21,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter1000",-0.06879512316627978,0.027061720101989203
27,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter1000",-2.7727802761656424,0.05760410990954947
28,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter1000",-0.7334205072470856,0.045658181246548794
32,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter1000",-3.5991729738008713,0.05507099531713294
33,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.01_max_iter1000",-0.21003917882063727,0.08221677746111673
21,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter200",-0.5263239259401666,0.038646275580297526
27,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter200",-1.1997551572714253,0.03358662009926128
28,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter200",-1.337826646379399,0.061578198883155855
32,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter200",-0.6503830016860987,0.019761864812450975
33,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter200",-0.9182320298474036,0.13033533019192226
21,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter500",0.1197724972414067,0.022287218372739583
27,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter500",-1.6637028996574874,0.04067033417440365
28,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter500",-1.2328693947585463,0.05881363183343569
32,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter500",-1.5954425018417293,0.031078109625150667
33,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter500",0.028617457803238322,0.0660011210374562
21,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter1000",-0.21793394835338753,0.03083789109685358
27,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter1000",-0.4008264634198262,0.02138830137360969
28,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter1000",0.2161959641090403,0.020645346344333234
32,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter1000",-1.5919500224418854,0.03103629029855225
33,0,"MLPRegressor_hidden_layer_sizes(50,)_learning_rate_init0.1_max_iter1000",-0.47792001849356414,0.10041808843267723
21,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter200",0.0299199447155315,0.024562270507802728
27,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter200",-0.20672987719133662,0.01842476778094113
28,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter200",-0.5627647848512816,0.041163120831991425
32,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter200",-1.3212696203929166,0.02779513384746987
33,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter200",0.020454555579124012,0.06655575391822868
21,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter500",0.16801645097728912,0.021065689246796287
27,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter500",-0.31168065833785175,0.02002719248890774
28,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter500",-0.4825513627510951,0.03905030461149301
32,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter500",-1.4856836699361464,0.029763845484115113
33,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter500",-0.17340885150452,0.0797279097269229
21,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter1000",0.049121570097209966,0.024076088450718812
27,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter1000",-0.7880192190496653,0.027300093849939772
28,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter1000",-0.09936711253980879,0.028957256863514583
32,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter1000",-1.3398102677039216,0.028017141566478786
33,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.001_max_iter1000",-0.2372141666571479,0.08406319695444302
21,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter200",0.05878886337942035,0.0238313141443279
27,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter200",-2.088742879207826,0.04715999111325247
28,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter200",-1.1846191101274068,0.05754272253492689
32,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter200",-2.6795148236486064,0.04405890902055189
33,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter200",-0.389231478901751,0.09439209683620813
21,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter500",-0.4026058702334985,0.035513754367833786
27,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter500",-1.4122787572178122,0.036831503690024435
28,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter500",-1.4952645254396453,0.0657251021805104
32,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter500",-2.753130854719221,0.04494039534982236
33,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter500",-0.07346198560681039,0.07293696495812867
21,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter1000",-0.026720001841676666,0.025996384817551805
27,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter1000",-1.2015001704123227,0.03361326356148379
28,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter1000",-0.8045122020549815,0.047530731774878605
32,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter1000",-3.4707914637309436,0.05353374121076595
33,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.01_max_iter1000",-0.5867126463032424,0.10781006335927112
21,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter200",0.09651736999703031,0.02287603444308158
27,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter200",-0.7420287775557135,0.026597895934163247
28,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter200",-2.196048757751338,0.08418371240223083
32,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter200",-1.4466645537670413,0.029296626361010113
33,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter200",-0.3072703795588294,0.08882320486717848
21,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter500",0.16874649147912113,0.021047204739059043
27,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter500",-0.9346450003526761,0.029538826827609044
28,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter500",-0.6934879309295001,0.04460635983360986
32,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter500",-2.581291434323375,0.04288277151835822
33,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter500",0.029726454573436145,0.06592576964201682
